2.04498 , 2.90584e-09 , -0.0462484 , -1.64305e-06 , 0.00629871 , 3.7249e-08 , -0.0216106 , -0.0216093 , -0.0131721 , -0.0131707 , 6.48517 , 6.48516 , 6.42148 , 6.42147 , 14.1885 , 1.97757e-07 , -0.230541 , -2.04575e-05 , 0.0762546 , 9.32732e-07 , 0.00801027 , 0.00801883 , 0.0602727 , 0.06028 , 46.3575 , 46.3573 , 45.1342 , 45.134 , 
2.1589 , 4.79051e-09 , -0.0479728 , -1.78084e-06 , 0.00689554 , 4.33905e-08 , -0.0214741 , -0.0214727 , -0.0126684 , -0.012667 , 6.85733 , 6.85732 , 6.78358 , 6.78357 , 14.1903 , 2.73107e-07 , -0.199332 , -1.35316e-05 , 0.0722136 , 8.07279e-07 , 0.0254626 , 0.0254618 , 0.0645458 , 0.0645436 , 46.3482 , 46.348 , 45.069 , 45.0688 , 
2.24318 , 6.58838e-09 , -0.0490914 , -1.8427e-06 , 0.0073136 , 4.73121e-08 , -0.0212899 , -0.0212885 , -0.0122817 , -0.0122804 , 7.13256 , 7.13255 , 7.05112 , 7.05111 , 14.192 , 3.32546e-07 , -0.17753 , -7.14971e-06 , 0.0684645 , 6.52097e-07 , 0.0362613 , 0.0362526 , 0.0653512 , 0.065341 , 46.3291 , 46.3289 , 45.0189 , 45.0187 , 
2.33898 , 9.06144e-09 , -0.0502104 , -1.86348e-06 , 0.00775944 , 5.07885e-08 , -0.0210098 , -0.0210085 , -0.0118436 , -0.0118423 , 7.44514 , 7.44513 , 7.35477 , 7.35476 , 14.1942 , 3.99896e-07 , -0.154369 , 1.14256e-06 , 0.0635436 , 4.13118e-07 , 0.046369 , 0.0463507 , 0.0641401 , 0.0641204 , 46.2968 , 46.2966 , 44.9624 , 44.9622 , 
2.45178 , 1.25346e-08 , -0.0513367 , -1.8122e-06 , 0.00823893 , 5.31129e-08 , -0.0206034 , -0.0206023 , -0.0113477 , -0.0113466 , 7.81283 , 7.81282 , 7.71179 , 7.71178 , 14.1969 , 4.72412e-07 , -0.129573 , 1.18788e-05 , 0.0570293 , 5.51107e-08 , 0.0554186 , 0.055389 , 0.0602765 , 0.0602457 , 46.2469 , 46.2468 , 44.8986 , 44.8984 , 
2.52352 , 1.50222e-08 , -0.0519548 , -1.73422e-06 , 0.00851594 , 5.3391e-08 , -0.0203122 , -0.0203112 , -0.0110518 , -0.0110509 , 8.04642 , 8.04641 , 7.93857 , 7.93855 , 14.1987 , 5.10929e-07 , -0.115289 , 1.89905e-05 , 0.0525809 , -2.07924e-07 , 0.059653 , 0.0596166 , 0.0567088 , 0.0566713 , 46.21 , 46.2098 , 44.8606 , 44.8604 , 
2.61258 , 1.83465e-08 , -0.0526266 , -1.58735e-06 , 0.00882782 , 5.22652e-08 , -0.0199255 , -0.0199248 , -0.0107124 , -0.0107118 , 8.33611 , 8.33609 , 8.2198 , 8.21979 , 14.2009 , 5.46521e-07 , -0.0992092 , 2.78057e-05 , 0.046836 , -5.61857e-07 , 0.0633802 , 0.063336 , 0.0513512 , 0.0513062 , 46.16 , 46.1599 , 44.8172 , 44.8171 , 
2.7177 , 2.24804e-08 , -0.0532978 , -1.34416e-06 , 0.00914882 , 4.86773e-08 , -0.0194462 , -0.0194459 , -0.0103588 , -0.0103585 , 8.67754 , 8.67753 , 8.55136 , 8.55134 , 14.2034 , 5.65977e-07 , -0.0825862 , 3.77678e-05 , 0.0398823 , -1.00087e-06 , 0.0657851 , 0.0657333 , 0.0440741 , 0.0440217 , 46.0969 , 46.0968 , 44.7722 , 44.7721 , 
2.79131 , 2.54104e-08 , -0.053699 , -1.13148e-06 , 0.00934282 , 4.46551e-08 , -0.0191035 , -0.0191035 , -0.0101445 , -0.0101445 , 8.91631 , 8.91629 , 8.7833 , 8.78329 , 14.2051 , 5.62207e-07 , -0.0724324 , 4.42068e-05 , 0.0349902 , -1.30988e-06 , 0.0663154 , 0.0662595 , 0.0385915 , 0.0385353 , 46.0511 , 46.0511 , 44.7451 , 44.7451 , 
2.8779 , 2.87724e-08 , -0.0541078 , -8.40939e-07 , 0.00953869 , 3.83341e-08 , -0.0187001 , -0.0187004 , -0.00992944 , -0.0099298 , 9.19683 , 9.19681 , 9.05594 , 9.05593 , 14.2069 , 5.37143e-07 , -0.0619928 , 5.0952e-05 , 0.0292997 , -1.66153e-06 , 0.0658686 , 0.0658093 , 0.0319512 , 0.031892 , 45.9967 , 45.9967 , 44.7181 , 44.7181 , 
2.97563 , 3.22895e-08 , -0.054499 , -4.6792e-07 , 0.00971863 , 2.92159e-08 , -0.0182522 , -0.018253 , -0.00973551 , -0.00973628 , 9.51302 , 9.513 , 9.36346 , 9.36345 , 14.2089 , 4.80283e-07 , -0.0520536 , 5.72286e-05 , 0.0230598 , -2.02721e-06 , 0.0641609 , 0.0641 , 0.0244543 , 0.0243938 , 45.9357 , 45.9358 , 44.6941 , 44.6941 , 
3.05766 , 3.48656e-08 , -0.0547788 , -1.25386e-07 , 0.00983716 , 2.00675e-08 , -0.0178881 , -0.0178891 , -0.0096121 , -0.00961322 , 9.77803 , 9.77801 , 9.62141 , 9.62139 , 14.2103 , 4.08645e-07 , -0.045111 , 6.12328e-05 , 0.018048 , -2.29644e-06 , 0.0619001 , 0.0618396 , 0.0183434 , 0.0182836 , 45.8856 , 45.8857 , 44.679 , 44.6792 , 
3.1447 , 3.7076e-08 , -0.0550358 , 2.5919e-07 , 0.00993213 , 9.05011e-09 , -0.017518 , -0.0175195 , -0.00951879 , -0.00952027 , 10.0589 , 10.0589 , 9.89502 , 9.89501 , 14.2117 , 3.09253e-07 , -0.0390161 , 6.4089e-05 , 0.0130198 , -2.53369e-06 , 0.0588287 , 0.0587705 , 0.0121921 , 0.0121348 , 45.8343 , 45.8345 , 44.668 , 44.6682 , 
3.2371 , 3.86766e-08 , -0.055272 , 6.81375e-07 , 0.0100005 , -3.8644e-09 , -0.0171478 , -0.0171496 , -0.0094594 , -0.00946124 , 10.3567 , 10.3567 , 10.1854 , 10.1854 , 14.213 , 1.7907e-07 , -0.0338326 , 6.54792e-05 , 0.00806823 , -2.72178e-06 , 0.054972 , 0.054918 , 0.00617402 , 0.00612116 , 45.7825 , 45.7828 , 44.6615 , 44.6618 , 
3.32951 , 3.93556e-08 , -0.0554783 , 1.10706e-06 , 0.010038 , -1.77116e-08 , -0.0168042 , -0.0168063 , -0.00943712 , -0.00943928 , 10.6542 , 10.6542 , 10.4758 , 10.4758 , 14.2141 , 2.634e-08 , -0.029813 , 6.51666e-05 , 0.00356495 , -2.83726e-06 , 0.0506635 , 0.0506155 , 0.000795215 , 0.000748475 , 45.7341 , 45.7344 , 44.6599 , 44.6602 , 
3.42193 , 3.89786e-08 , -0.0556618 , 1.52531e-06 , 0.0100479 , -3.21268e-08 , -0.0164897 , -0.0164921 , -0.0094475 , -0.00944994 , 10.9514 , 10.9514 , 10.7662 , 10.7661 , 14.215 , -1.45055e-07 , -0.0267929 , 6.32021e-05 , -0.000452054 , -2.87619e-06 , 0.0460552 , 0.0460146 , -0.00386438 , -0.0039036 , 45.6893 , 45.6897 , 44.6625 , 44.6628 , 
3.51435 , 3.7439e-08 , -0.0558285 , 1.9257e-06 , 0.0100332 , -4.67237e-08 , -0.0162057 , -0.0162083 , -0.0094857 , -0.00948837 , 11.2484 , 11.2484 , 11.0566 , 11.0565 , 14.2157 , -3.30479e-07 , -0.0246125 , 5.96963e-05 , -0.0039585 , -2.83786e-06 , 0.0412838 , 0.0412519 , -0.0077577 , -0.00778832 , 45.6485 , 45.6489 , 44.6688 , 44.6691 , 
3.59625 , 3.50425e-08 , -0.0559662 , 2.25786e-06 , 0.0100025 , -5.94937e-08 , -0.0159801 , -0.015983 , -0.00953873 , -0.00954155 , 11.5112 , 11.5112 , 11.3139 , 11.3139 , 14.2162 , -5.02366e-07 , -0.0232595 , 5.54355e-05 , -0.00662966 , -2.74125e-06 , 0.0370171 , 0.0369935 , -0.0105523 , -0.0105747 , 45.6158 , 45.6162 , 44.6768 , 44.6772 , 
3.67815 , 3.16447e-08 , -0.0560973 , 2.56267e-06 , 0.00995764 , -7.1831e-08 , -0.0157791 , -0.015782 , -0.0096061 , -0.00960903 , 11.7739 , 11.7739 , 11.5713 , 11.5713 , 14.2166 , -6.77473e-07 , -0.0223473 , 5.02279e-05 , -0.00889084 , -2.58926e-06 , 0.0327903 , 0.0327753 , -0.012737 , -0.0127508 , 45.5864 , 45.5868 , 44.6868 , 44.6871 , 
3.77216 , 2.65013e-08 , -0.0562428 , 2.8724e-06 , 0.00989161 , -8.51316e-08 , -0.015578 , -0.015581 , -0.00969663 , -0.00969962 , 12.0753 , 12.0753 , 11.8668 , 11.8668 , 14.2169 , -8.77551e-07 , -0.0217262 , 4.32875e-05 , -0.01099 , -2.35305e-06 , 0.0280683 , 0.0280633 , -0.014519 , -0.0145229 , 45.5566 , 45.557 , 44.6999 , 44.7003 , 
3.87331 , 1.95112e-08 , -0.0563962 , 3.15125e-06 , 0.00980707 , -9.80326e-08 , -0.0153957 , -0.0153987 , -0.00980434 , -0.00980732 , 12.3993 , 12.3993 , 12.1849 , 12.1849 , 14.217 , -1.08565e-06 , -0.0214313 , 3.49574e-05 , -0.0126786 , -2.03581e-06 , 0.0232276 , 0.0232332 , -0.0156247 , -0.0156182 , 45.5292 , 45.5296 , 44.7153 , 44.7157 , 
3.95405 , 1.28962e-08 , -0.0565177 , 3.32988e-06 , 0.00973221 , -1.07036e-07 , -0.0152742 , -0.0152771 , -0.00989423 , -0.00989715 , 12.6578 , 12.6578 , 12.4389 , 12.4389 , 14.2171 , -1.24224e-06 , -0.0213861 , 2.78927e-05 , -0.0136264 , -1.74471e-06 , 0.019592 , 0.0196056 , -0.0159558 , -0.0159416 , 45.5106 , 45.5111 , 44.7281 , 44.7285 , 
4.04208 , 4.70936e-09 , -0.0566503 , 3.47817e-06 , 0.00964561 , -1.15343e-07 , -0.0151645 , -0.0151673 , -0.00999286 , -0.00999566 , 12.9396 , 12.9396 , 12.7159 , 12.7159 , 14.2171 , -1.39962e-06 , -0.0214548 , 1.99757e-05 , -0.0142835 , -1.39874e-06 , 0.0158968 , 0.0159184 , -0.0158219 , -0.0157998 , 45.4936 , 45.494 , 44.7421 , 44.7425 , 
4.14202 , -5.69851e-09 , -0.0568016 , 3.58694e-06 , 0.00954385 , -1.22679e-07 , -0.0150664 , -0.0150691 , -0.010102 , -0.0101046 , 13.2593 , 13.2593 , 13.0305 , 13.0305 , 14.2171 , -1.55745e-06 , -0.0216047 , 1.09771e-05 , -0.0145961 , -9.82604e-07 , 0.0120735 , 0.0121031 , -0.0151299 , -0.0151001 , 45.478 , 45.4784 , 44.7575 , 44.7579 , 
4.24196 , -1.7127e-08 , -0.056954 , 3.63323e-06 , 0.00944135 , -1.2765e-07 , -0.0149938 , -0.0149962 , -0.0102045 , -0.0102069 , 13.579 , 13.579 , 13.3452 , 13.3452 , 14.217 , -1.68945e-06 , -0.0217597 , 2.24374e-06 , -0.0145004 , -5.56241e-07 , 0.00866855 , 0.00870476 , -0.0139667 , -0.0139305 , 45.4661 , 45.4664 , 44.7721 , 44.7724 , 
4.32169 , -2.68485e-08 , -0.0570763 , 3.62716e-06 , 0.00936086 , -1.29876e-07 , -0.014952 , -0.0149542 , -0.0102795 , -0.0102817 , 13.8339 , 13.8339 , 13.5963 , 13.5963 , 14.2168 , -1.77437e-06 , -0.0218488 , -4.35593e-06 , -0.0141706 , -2.18479e-07 , 0.00625857 , 0.00629897 , -0.0127728 , -0.0127326 , 45.4589 , 45.4592 , 44.7827 , 44.7831 , 
4.40858 , -3.79203e-08 , -0.05721 , 3.57982e-06 , 0.00927592 , -1.30553e-07 , -0.014921 , -0.014923 , -0.0103531 , -0.010355 , 14.1117 , 14.1117 , 13.87 , 13.87 , 14.2167 , -1.84512e-06 , -0.0218841 , -1.10461e-05 , -0.0135927 , 1.38328e-07 , 0.00394119 , 0.003985 , -0.0112724 , -0.0112289 , 45.4532 , 45.4535 , 44.7932 , 44.7935 , 
4.50978 , -5.12626e-08 , -0.0573657 , 3.47581e-06 , 0.00918226 , -1.29119e-07 , -0.0149014 , -0.014903 , -0.0104266 , -0.0104282 , 14.4353 , 14.4353 , 14.1889 , 14.1889 , 14.2165 , -1.89819e-06 , -0.02182 , -1.80261e-05 , -0.0126829 , 5.2873e-07 , 0.00163835 , 0.00168461 , -0.00934838 , -0.00930257 , 45.449 , 45.4493 , 44.8037 , 44.804 , 
4.60254 , -6.3731e-08 , -0.0575075 , 3.33975e-06 , 0.00910271 , -1.25832e-07 , -0.0148966 , -0.0148979 , -0.0104816 , -0.0104829 , 14.7318 , 14.7318 , 14.4813 , 14.4813 , 14.2163 , -1.91916e-06 , -0.0216479 , -2.35374e-05 , -0.0116745 , 8.53917e-07 , -0.000114035 , -6.6922e-05 , -0.00749693 , -0.00745038 , 45.4473 , 45.4475 , 44.8117 , 44.8119 , 
4.69852 , -7.66858e-08 , -0.0576528 , 3.16433e-06 , 0.00902778 , -1.20632e-07 , -0.0149026 , -0.0149036 , -0.0105257 , -0.0105266 , 15.0387 , 15.0387 , 14.7838 , 14.7839 , 14.2162 , -1.91387e-06 , -0.0213505 , -2.82693e-05 , -0.0105039 , 1.14997e-06 , -0.00158873 , -0.00154206 , -0.00556675 , -0.00552071 , 45.4471 , 45.4473 , 44.8181 , 44.8182 , 
4.79451 , -8.95164e-08 , -0.0577956 , 2.96042e-06 , 0.00896106 , -1.13832e-07 , -0.0149174 , -0.014918 , -0.0105568 , -0.0105575 , 15.3455 , 15.3455 , 15.0865 , 15.0865 , 14.216 , -1.88266e-06 , -0.020934 , -3.19712e-05 , -0.00924925 , 1.39931e-06 , -0.00274579 , -0.00270077 , -0.00368584 , -0.00364151 , 45.4484 , 45.4486 , 44.8227 , 44.8228 , 
4.89049 , -1.02055e-07 , -0.0579352 , 2.73503e-06 , 0.00890297 , -1.05696e-07 , -0.014939 , -0.0149394 , -0.0105756 , -0.010576 , 15.6524 , 15.6524 , 15.3891 , 15.3891 , 14.2159 , -1.82772e-06 , -0.0204068 , -3.46363e-05 , -0.00795237 , 1.59819e-06 , -0.00361501 , -0.00357271 , -0.00190845 , -0.00186685 , 45.4509 , 45.451 , 44.8256 , 44.8257 , 
